Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;PR;FOZ DO IGUACU;JOSELINO GUERUS; 32.719.307/0001-33;RUA GUIMARAES ROSA;1726;;VILA PORTES;85864-260;GLP;07/12/2022;110;;R$ / 13 kg;BRANCA
CO;GO;GOIANIA;LUIZ RICARDO ALVES SIQUEIRA; 32.161.703/0001-98;RUA RI 14;818;QUADRA53                  LOTE  35;RESIDENCIAL ITAIPU;74356-038;GLP;07/12/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;PB;CAMPINA GRANDE;GS COMERCIO VAREJISTA DE GAS GLP LTDA; 23.250.011/0001-25;AVENIDA SENADOR ARGEMIRO DE FIGUEIREDO;1280;;SANDRA CAVALCANTE;58410-666;GLP;06/12/2022;120;;R$ / 13 kg;BAHIANA
N;AM;MANAUS;I C DA SILVA COMERCIO; 32.122.900/0001-06;RUA CMTE NOBERTO WON GAL;52;FUNDOS52A;REDENCAO;69049-100;GLP;06/12/2022;115;;R$ / 13 kg;AMAZONGÁS
N;PA;BELEM;POSTO UFPA COMERCIO DE COMBUSTIVEL LTDA; 12.214.951/0001-42;RUA AUGUSTO CORREA;32/38;;GUAMA;66075-110;GLP;05/12/2022;110;;R$ / 13 kg;BAHIANA
SE;SP;TAUBATE;A S AMARANTE GAS E AGUA; 31.414.736/0001-30;ESTRADA DO BARREIRO;2073;;SAO GONCALO;12092-000;GLP;07/12/2022;96,99;;R$ / 13 kg;FOGAS
NE;MA;SAO LUIS;ABX COMERCIO DE COMBUSTIVEIS EIRELI; 29.842.664/0001-80;AVENIDA JERONIMO DE ALBUQUERQUE MARANHAO;337;;ANGELIM;65060-641;GLP;08/12/2022;114,99;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;RAIMUNDO AUGUSTO DA SILVA; 33.043.635/0001-25;RUA CANAA;40;QD 329                    CJ CN ET 3 NC 15;NOVO ALEIXO;69098-070;GLP;07/12/2022;113;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;R  R  COMERCIO VAREJISTA EM LOJA DE CONVENIENCIA LTDA; 25.098.918/0001-46;RUA JOAO CAMARA (N ALEIXO);545;LOJA  01                  LOTE  NOVO ALEIXO;NOVO ALEIXO;69098-165;GLP;07/12/2022;126;;R$ / 13 kg;AMAZONGÁS
SE;SP;LIMEIRA;ROQUE GARCIA COMERCIO DE GAS; 27.721.132/0001-69;RUA ENGENHEIRO PAULO ROBERTO CORREA DA SILVA;117;;JARDIM CAMPO BELO;13481-170;GLP;08/12/2022;99;;R$ / 13 kg;COPA ENERGIA
SE;MG;BETIM;WELTON BRAZ HUBNER CPF 079577336-62; 33.474.101/0001-53;RUA SAO SALVADOR;479;;CACHOEIRA;32602-512;GLP;06/12/2022;107;;R$ / 13 kg;BRANCA
NE;MA;SAO LUIS;POSTOS REALEZA EIRELI; 21.612.941/0002-37;TRAVESSA SANTA TEREZA;689;;CUTIM ANIL;65046-530;GLP;08/12/2022;100;;R$ / 13 kg;BRANCA
N;PA;MARABA;MARISCAO SERVICOS ADMINISTRATIVOS LTDA; 32.085.694/0001-01;AVENIDA BOA ESPERANCA;489;QUADRA144                 LOTE  01 E 03;LARANJEIRA;68501-170;GLP;08/12/2022;130;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;NOVO HAMBURGO;BURGOGAS COMERCIO DE GAS LTDA; 33.737.063/0001-84;AVENIDA PRIMEIRO DE MARCO;3790;;INDUSTRIAL;93320-594;GLP;06/12/2022;98;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MT;CACERES;C. A. NEVES TRINDADE LIMITADA; 33.298.263/0001-88;RUA PADRE CASSEMIRO;1345;;CENTRO;78210-294;GLP;05/12/2022;105;;R$ / 13 kg;ULTRAGAZ
SE;SP;BRAGANCA PAULISTA;RAPHAEL ELIAS DE LIMA FURTADO; 26.895.580/0001-16;AVENIDA SANTA ISABEL ( VILA APARECIDA );256;;APARECIDA;12912-780;GLP;08/12/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;SC;ITAJAI;BJB COMERCIO DE GAS LTDA; 33.016.523/0001-85;RUA JOSE PEREIRA LIBERATO;743;;SAO JOAO;88304-401;GLP;06/12/2022;112;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;CABO DE SANTO AGOSTINHO;FORT GAS COMERCIO DE GLP EIRELI; 32.563.549/0001-80;AVENIDA JOSE DUARTE AGUIAR;673;;GARAPU;54517-505;GLP;06/12/2022;95;;R$ / 13 kg;BRANCA
CO;DF;BRASILIA;SANTOS & CAIXETA COMERCIO DE GAS LTDA; 33.725.414/0001-37;QUADRA QS 421 CONJUNTO A LOTE;2;;SAMAMBAIA NORTE (SAMAMBAIA);72325-551;GLP;07/12/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;DF;BRASILIA;NERY COMERCIO DE GAS E AGUA MINERAL EIRELI; 33.951.296/0001-85;QUADRA QSB 6 LOTE;2;;TAGUATINGA SUL (TAGUATINGA);72015-560;GLP;06/12/2022;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;BOTUCATU;ZILO COMERCIO DE GAS LTDA; 06.124.988/0011-59;AVENIDA CONDE DE SERRA NEGRA;811;;VILA MARIA;18611-348;GLP;06/12/2022;99,99;;R$ / 13 kg;BRANCA
SE;SP;SAO BERNARDO DO CAMPO;CHAMA S COMERCIO DE GAS LTDA; 33.385.775/0001-81;AVENIDA ALVARO GUIMARAES;161;;PLANALTO;09890-000;GLP;06/12/2022;109,99;;R$ / 13 kg;ULTRAGAZ
NE;SE;ARACAJU;REDE DE POSTOS PRESIDENTE LTDA; 32.864.795/0010-63;RUA LARANJEIRAS;1781;;GETULIO VARGAS;49055-380;GLP;07/12/2022;104,9;;R$ / 13 kg;LIQUIGÁS
CO;GO;GOIANIA;FAMILIA COMERCIO DE GAS E AGUA LTDA; 32.199.100/0001-85;AVENIDA C 8;701;QUADRA85                  LOTE  14;SETOR SUDOESTE;74305-110;GLP;08/12/2022;110;;R$ / 13 kg;LIQUIGÁS
CO;MT;VARZEA GRANDE;FULLGAS COMERCIO DE GAS LTDA; 33.905.874/0001-47;ESTRADA PAULINO PINTO DE GODOY (LOT C PEQUI);208;ANEXO SALA 01;CAPAO DO PEQUI;78134-252;GLP;06/12/2022;122;;R$ / 13 kg;ULTRAGAZ
NE;MA;SAO LUIS;J R EQUIPAMENTOS PARA COMUNICACAO EIRELI; 08.386.800/0005-28;RUA GENERAL ARTUR CARVALHO;468;SETOR POSTO;TURU;65066-320;GLP;08/12/2022;114,99;;R$ / 13 kg;BRANCA
SE;RJ;SAO GONCALO;1000 GAS COMERCIO E TRANSPORTE DE GAS GLP EIRELI; 30.010.796/0001-24;AVENIDA DEZOITO DO FORTE;2040;;MUTUA;24460-005;GLP;06/12/2022;99,99;;R$ / 13 kg;BRANCA
S;PR;CAMBE;TOTAL GAS COMERCIO LTDA; 28.335.778/0001-70;RUA JOSE CARLOS MUFATTO;3638;;JARDIM RIVIERA;86187-025;GLP;06/12/2022;110;;R$ / 13 kg;ULTRAGAZ
CO;MT;RONDONOPOLIS;WILLYAN BOAVENTURA FERREIRA; 31.085.374/0001-80;RUA BARAO DO RIO BRANCO;2689;;JARDIM GUANABARA;78710-185;GLP;06/12/2022;130;;R$ / 13 kg;COPA ENERGIA
S;RS;SAPIRANGA;JOSE GILSO HELDT DA SILVA; 32.922.326/0001-62;RUA BERNARDO LEMKE;178;;AMARAL RIBEIRO;93821-092;GLP;07/12/2022;105;;R$ / 13 kg;NGC DISTRIBUIDORA
SE;SP;BOTUCATU;MARCOS ALEXANDRE BICUDO GARCIA; 33.726.737/0001-45;AVENIDA JAIR APARECIDO CONTESSOTTE;166;;JARDIM CRISTINA;18611-420;GLP;06/12/2022;110;;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;FRANCISCO JEFFERSON COMERCIO & DISTRIBUIDORA EIRELI; 09.208.004/0001-34;RUA CARMELO;855;;DR. SILVIO BOTELHO;69314-537;GLP;08/12/2022;130;;R$ / 13 kg;FOGAS
SE;SP;PIRACICABA;REVENDEDORA DE GAS E AGUA PAULICEIA LTDA; 34.132.400/0001-72;RUA FERNANDO LOPES;135;;PAULICEIA;13424-060;GLP;08/12/2022;104,99;;R$ / 13 kg;BRANCA
S;PR;LONDRINA;YAMAZAKI COMERCIO DE GAS EIRELI; 34.145.855/0001-22;AVENIDA JUSCELINO KUBITSCHEK;3795;LETRA B;VILA IPIRANGA;86010-540;GLP;05/12/2022;100;;R$ / 13 kg;ULTRAGAZ
SE;MG;TIMOTEO;AMANTINO P. FILHO EIRELI; 33.391.837/0001-68;AVENIDA ACESITA;755;;OLARIA;35180-207;GLP;06/12/2022;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;MONTE CARMELO;THIAGO DE FREITAS OLIVEIRA; 34.014.581/0001-32;AVENIDA MAGALHAES PINTO;111;;RESIDENCIAL COSTA SUL;38500-000;GLP;06/12/2022;110;;R$ / 13 kg;LIQUIGÁS
S;PR;CAMBE;M. PIVETA COMERCIO DE GAS EIRELI; 31.012.872/0001-01;RUA DA ESPERANCA;427;;RESIDENCIAL MARIA FLORA;86191-010;GLP;06/12/2022;125;;R$ / 13 kg;BRANCA
SE;MG;SETE LAGOAS;MINGOTE CASA DE CARNES E MERCEARIA EIRELI; 29.159.248/0001-81;AVENIDA PREFEITO ALBERTO MOURA;811;;MONTREAL;35701-970;GLP;06/12/2022;108;;R$ / 13 kg;BRANCA
NE;MA;BALSAS;GAS POPULAR EIRELI; 33.463.146/0001-22;RUA DOM FRANCO MARCEDOTE;SN;QUADRA21                  LOTE  01;MONTE CARLO;65800-000;GLP;06/12/2022;125;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO CARLOS;KELY CRISTINA LOPES PASTORE; 34.261.779/0001-10;RUA MIGUEL PETRONI;3625;;LOTEAMENTO HABITACIONAL SAO CARLOS 1;13563-470;GLP;05/12/2022;109,99;;R$ / 13 kg;BRANCA
S;RS;SANTA CRUZ DO SUL;GABRIEL SEVERO; 29.706.775/0001-69;AVENIDA GASPAR BARTHOLOMAY;733;;SCHULZ;96845-505;GLP;07/12/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;GOIANIA;GAS MACHADO EIRELI; 33.247.076/0001-75;AVENIDA VIEIRA SANTOS;1814;QUADRA41                  LOTE  25;RESIDENCIAL ITAIPU;74356-048;GLP;07/12/2022;100;;R$ / 13 kg;BRANCA
N;TO;ARAGUAINA;TOLEDO COMERCIO DE GAS E TRANSPORTE EIRELI; 33.265.519/0002-31;RUA DOS BURITIS;786;QUADRAB22                 LOTE  15;LOTEAMENTO ARAGUAINA SUL;77827-190;GLP;05/12/2022;125;;R$ / 13 kg;LIQUIGÁS
S;PR;MARINGA;JOELMA APARECIDA FERMINO - GAS E AGUA; 34.166.617/0001-01;AVENIDA AMERICO BELAY;1,704;;PARQUE DAS GREVILEAS 3  PARTE;87025-210;GLP;06/12/2022;125;;R$ / 13 kg;BRANCA
SE;SP;SOROCABA;ATLANTICO COMERCIO DE GAS E TRANSPORTE LTDA; 62.743.711/0006-18;RUA ATANAZIO SOARES;4065;;PARQUE DAS LARANJEIRAS;18077-416;GLP;05/12/2022;99,99;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;R DA G TAVARES EIRELI; 19.541.251/0001-01;RUA NOSSA SENHORA DE FATIMA;576;;SANTA ETELVINA;69059-420;GLP;06/12/2022;130;;R$ / 13 kg;FOGAS
CO;MT;CUIABA;PATRICIA DAYANE GONCALVES DE ALMEIDA; 25.318.194/0001-07;AVENIDA JOSE ESTEVAO TORQUATO DA SILVA;2880;;NOVO PARAISO;78055-714;GLP;07/12/2022;125;;R$ / 13 kg;FOGAS
SE;MG;PARA DE MINAS;GERALDO ANTONIO FERREIRA 89389964687; 34.133.584/0001-95;RUA MELO GUIMARAES;550;;NOSSA SENHORA DE FATIMA;35660-163;GLP;09/12/2022;105;;R$ / 13 kg;ULTRAGAZ
SE;SP;AMPARO;ROCHA & TEIXEIRA LTDA; 33.655.651/0001-79;RUA SYLVIO ZANIN;112;;LOTEAMENTO PARQUE ITAPUA;13909-899;GLP;08/12/2022;110;;R$ / 13 kg;LIQUIGÁS
S;SC;FLORIANOPOLIS;ROSMERI DUTRA; 33.957.449/0001-00;RODOVIA JOAO GUALBERTO SOARES;4231;;SAO JOAO DO RIO VERMELHO;88060-000;GLP;06/12/2022;125;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ATIBAIA;NOVA GALVES COMERCIO DE GAS E AGUA LTDA; 34.104.945/0001-75;ALAMEDA PROFESSOR LUCAS NOGUEIRA GARCEZ;2732;;CIDADE SATELITE;12941-650;GLP;08/12/2022;116;;R$ / 13 kg;ULTRAGAZ
S;RS;NOVO HAMBURGO;BURGOGAS COMERCIO DE GAS LTDA; 33.737.063/0002-65;RUA SAO LEOPOLDO;156;;LIBERDADE;93330-000;GLP;06/12/2022;98;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;PASSO FUNDO;RUAN DORNELLES NUNES GAS; 33.411.750/0001-05;RUA MOROM;400;;PETROPOLIS;99051-400;GLP;09/12/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SAO PAULO;PEJ COMERCIO VAREJISTA DE GAS E BEBIDAS EIRELI; 34.028.008/0001-88;AVENIDA COMEN SANT'ANNA;525;;CAPAO REDONDO;05866-000;GLP;07/12/2022;114,99;;R$ / 13 kg;COPA ENERGIA
S;SC;LAGES;RADRI GAS COMERCIO VAREJISTA DE GAS E DERIVADOS DO PETROLEO LTDA; 30.450.932/0001-05;AVENIDA BELISARIO RAMOS;277;;TRIANGULO;88504-357;GLP;06/12/2022;115;;R$ / 13 kg;ULTRAGAZ
CO;GO;ITUMBIARA;LOUANFFER RENNER BORGES DANTAS 09784518643; 29.780.523/0001-80;AVENIDA PORTO SEGURO;523;;AFONSO PENA;75513-456;GLP;08/12/2022;115;;R$ / 13 kg;ULTRAGAZ
SE;SP;SANTOS;HP SANTOS GAS LTDA; 34.109.129/0001-54;AVENIDA CONSELHEIRO NEBIAS;323;;VILA MATHIAS;11015-003;GLP;05/12/2022;106;;R$ / 13 kg;CONSIGAZ
S;PR;SAO JOSE DOS PINHAIS;COMERCIO E REVENDA DE GAS CAETANO LTDA; 82.571.076/0001-31;RUA MARCO AURELIO ROSA;237;;BORDA DO CAMPO;83075-370;GLP;07/12/2022;101;;R$ / 13 kg;NGC DISTRIBUIDORA
NE;PI;PARNAIBA;G R DOS SANTOS DISTRIBUIDORA DE GAS; 34.031.361/0001-17;AVENIDA PROFESSOR JOSE NELSON;3;QUADRA06;SAO JUDAS TADEU;64200-970;GLP;05/12/2022;115;;R$ / 13 kg;BRANCA
SE;SP;PRESIDENTE PRUDENTE;LEANDRO ROSSEAU DE MIRANDA; 34.184.404/0001-02;RUA BELA VISTA;72;;CIDADE JARDIM;19023-440;GLP;06/12/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO CARLOS;AXEL GAS E AGUA 2 LTDA; 34.798.013/0001-70;RUA CHILE;40;;VILA BRASILIA;13566-610;GLP;06/12/2022;105;;R$ / 13 kg;BRANCA
S;PR;COLOMBO;VILELA GAS COMERCIO DE GLP LTDA; 34.818.974/0001-07;RUA MONTEIRO LOBATO;18;;GUARANI;83409-320;GLP;05/12/2022;99,99;;R$ / 13 kg;ULTRAGAZ
NE;RN;PARNAMIRIM;R G CAVALCANTE DE SOUZA COMERCIAL; 34.746.852/0001-44;RUA LUIZ RODRIGUES DO NASCIMENTO;8;;CAJUPIRANGA;59157-243;GLP;06/12/2022;120;;R$ / 13 kg;MINASGAS
NE;MA;SAO JOSE DE RIBAMAR;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0014-33;RODOVIA MA 203;22;;ARACAGY;65110-000;GLP;08/12/2022;109,99;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;AGUIAR PETROLEO E LOCACOES LTDA; 27.192.758/0003-97;AVENIDA SAO LUIS REI DE FRANCA;15;SALA  02;TURU;65065-470;GLP;08/12/2022;114,99;;R$ / 13 kg;BRANCA
SE;MG;MONTE CARMELO;WILSON DA COSTA DINIZ 13157061640; 23.206.144/0001-02;RUA JOAO MARTINS CORTES;450;;SANTA RITA;38500-000;GLP;06/12/2022;113;;R$ / 13 kg;BRANCA
SE;SP;MARILIA;S.O.S. GAS DE MARILIA LTDA; 34.512.963/0001-96;AVENIDA JOQUEI CLUBE;1,216;;JOQUEI CLUBE;17521-450;GLP;08/12/2022;115;;R$ / 13 kg;ULTRAGAZ
SE;MG;PATOS DE MINAS;LUME COMERCIO E TRANSPORTE DE GAS LTDA; 35.603.635/0001-68;RUA CEARA;1146;;CRISTO REDENTOR;38700-219;GLP;07/12/2022;105;;R$ / 13 kg;BRANCA
S;RS;SAPUCAIA DO SUL;RB COMERCIO DE GAS LTDA; 07.924.275/0002-41;RUA TROPEIROS;93;;PASQUALINI;93224-660;GLP;06/12/2022;100;;R$ / 13 kg;LIQUIGÁS
N;RR;BOA VISTA;W V DOS SANTOS; 28.500.071/0001-72;RUA PROFESSORA MARIA DO CARMO LIMA CARVALHO;3034;;SENADOR HELIO CAMPOS;69316-563;GLP;07/12/2022;125;;R$ / 13 kg;FOGAS
N;AM;MANAUS;MERCADINHO E ACOUGUE NASCIMENTO EIRELI; 27.502.580/0002-52;RUA CEDRO ROSA;10;LT 10 QD B13              LT PQ DAS GARCAS;NOVO ALEIXO;69098-414;GLP;07/12/2022;127;;R$ / 13 kg;FOGAS
SE;SP;CARAPICUIBA;FORNAZARO GAS COMERCIO DE GLP LTDA; 32.313.969/0001-09;AVENIDA VICTORIO FORNAZARO;2099;;VILA SUL AMERICANA;06397-000;GLP;08/12/2022;99,99;;R$ / 13 kg;BRANCA
CO;MT;VARZEA GRANDE;RAFAEL ZILLI; 32.785.967/0001-12;RUA ANA PORFIRIA DE CAMPOS (LOT C SUL);22;QUADRA05                  LOTE  06;CENTRO-SUL;78110-066;GLP;06/12/2022;120;;R$ / 13 kg;COPA ENERGIA
SE;SP;EMBU DAS ARTES;ISAAC & PAULO COMERCIO DE GAS LTDA; 33.911.714/0001-00;RUA CERQUEIRA CESAR;415;;JARDIM SANTA TEREZA;06813-000;GLP;05/12/2022;109,99;;R$ / 13 kg;BRANCA
SE;MG;SETE LAGOAS;SUPERMERCADO PERDIGAO EIRELI; 23.342.766/0001-50;AVENIDA MINAS GERAIS;54;LETRA B;BARREIRO;35701-526;GLP;05/12/2022;130;;R$ / 13 kg;ULTRAGAZ
NE;PI;PICOS;ACELLES OLIVEIRA NOBRE EIRELI; 23.540.186/0006-81;AVENIDA SENADOR HELVIDIO NUNES;5647;;JARDIM NATAL;64606-000;GLP;06/12/2022;105;;R$ / 13 kg;BRANCA
NE;PI;TERESINA;EDMILSON ALVES FEITOSA; 29.285.667/0001-60;AVENIDA DOUTOR MANOEL AYRES NETO (CJ V V SOL);5870;QUADRA34                  CASA  15;SANTO ANTONIO;64033-660;GLP;06/12/2022;120;;R$ / 13 kg;LIQUIGÁS
N;RO;ARIQUEMES;MATOS & PAGLIARI LTDA; 34.306.123/0001-77;AVENIDA CAPITAO SILVIO;3933;;AREAS ESPECIAIS 02;76873-003;GLP;05/12/2022;135;;R$ / 13 kg;COPA ENERGIA
SE;SP;SAO JOSE DO RIO PRETO;JOSIANE BECARI VILA VERDE PEREIRA; 23.834.126/0002-48;AVENIDA MEXICO;592;;JARDIM AMERICA;15055-340;GLP;05/12/2022;125;;R$ / 13 kg;ULTRAGAZ
S;SC;JOINVILLE;STM COMERCIO DE GAS LTDA; 35.588.426/0001-92;RUA DONA FRANCISCA;3325;;SAGUACU;89221-009;GLP;06/12/2022;115;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ARROYO RIO PRETO LTDA; 18.774.262/0001-79;AVENIDA IZABEL MARTINS ARROYO;241;LOTE  01 A 10             QUADRA21;JARDIM ARROYO;15047-250;GLP;05/12/2022;125;;R$ / 13 kg;ULTRAGAZ
SE;SP;OSASCO;UNIAO COMERCIO VAREJISTA DAS GLP  EIRELI; 35.760.747/0001-22;AVENIDA SARAH VELOSO;821;;VELOSO;06150-000;GLP;06/12/2022;110;;R$ / 13 kg;BRANCA
SE;MG;TIMOTEO;SMART GAS LTDA; 12.825.297/0001-03;AVENIDA ACESITA;785;;OLARIA;35180-207;GLP;06/12/2022;120;;R$ / 13 kg;LIQUIGÁS
S;PR;COLOMBO;BMS COMERCIO DE GAS EIRELI; 34.694.402/0001-55;RUA PASCHOA LAZAROTTO TONIOLO;1161;;FATIMA;83405-760;GLP;05/12/2022;99,99;;R$ / 13 kg;ULTRAGAZ
S;PR;TOLEDO;SUPER-TOLEDO GAS LTDA; 29.946.972/0002-36;RUA CARLOS SBARAINI;1654;;JARDIM PANORAMA;85915-000;GLP;07/12/2022;108;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SOROCABA;PAULO DOMINGUES 37193074920; 31.890.934/0001-70;AVENIDA MANOEL DE CAMARGO SAMPAIO;692;;VILA HELENA;18071-195;GLP;06/12/2022;103;;R$ / 13 kg;BRANCA
CO;GO;GOIANIA;F A DE CARVALHO TROXA GAS; 33.507.129/0001-40;AVENIDA LORENZO;392;QUADRA06                  LOTE  11;RESIDENCIAL PORTO SEGURO;74366-115;GLP;07/12/2022;100;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;DISTRIBUIDORA TEREZINHA GARCIA PENA EIRELI; 28.409.141/0004-24;AVENIDA RUI BARBOSA;3701;;ALTO DA PONTE;12212-531;GLP;07/12/2022;80;;R$ / 13 kg;CONSIGAZ
SE;SP;MARILIA;EFRAIM COMERCIAL GAS DE MARILIA LTDA; 26.698.342/0001-10;AVENIDA JOQUEI CLUBE;762;;JOQUEI CLUBE;17521-450;GLP;08/12/2022;115;;R$ / 13 kg;BRANCA
CO;DF;BRASILIA;POSTO DE COMBUSTIVEIS GARANTIA LTDA; 72.578.438/0001-62; QI 07 LOTES 01 A 04;S/N;SETOR DE INDUSTRIA;TAGUATINGA;72135-170;GLP;06/12/2022;99,99;;R$ / 13 kg;BRANCA
S;RS;SANTA CRUZ DO SUL;GERSON ADAIR HIRSCH; 34.927.747/0001-01;AVENIDA PREFEITO ORLANDO OSCAR BAUMHARDT;75;SALA  02;LINHA SANTA CRUZ;96822-050;GLP;07/12/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AM;MANAUS;RAFAEL ALVARES LIMA GOMES XAVIER; 34.228.963/0001-69;RUA CHARLOTTE;894;;CIDADE NOVA;69095-636;GLP;06/12/2022;115;;R$ / 13 kg;FOGAS
N;AM;MANAUS;J FERNANDES ARAUJO; 35.771.389/0001-53;RUA BOLDO;21;S/N;JORGE TEIXEIRA;69088-399;GLP;07/12/2022;109;;R$ / 13 kg;AMAZONGÁS
SE;SP;TAUBATE;DISTRIBUIDORA DE GLP CEREJEIRA LTDA.; 03.913.773/0003-19;RODOVIA OSWALDO CRUZ;1640 A;;JARDIM JULIETA;12090-700;GLP;07/12/2022;84,99;;R$ / 13 kg;BRANCA
SE;MG;FRUTAL;MAFRE SUPERMERCADOS EIRELI; 34.009.731/0001-10;AVENIDA BRASILIA;538;;NOSSA SENHORA APARECIDA;38200-000;GLP;06/12/2022;109,9;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ELMAZ LTDA; 28.575.588/0001-20;AVENIDA DOUTOR VALDOMIRO LOPES DA SILVA;1730;;VILA ELMAZ;15051-005;GLP;05/12/2022;125;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO NATO VETORAZZO LTDA; 24.300.750/0001-47;AVENIDA APARECIDA DE SOUZA VETORAZZO;350;LOTE  01 E 02             QUADRA34;RESIDENCIAL NATO VETORASSO;15042-101;GLP;05/12/2022;125;;R$ / 13 kg;ULTRAGAZ
NE;BA;FEIRA DE SANTANA;J J SANTOS GAS LTDA; 33.040.853/0002-97;AVENIDA DEPUTADO COLBERT MARTINS DA SILVA;586;;TOMBA;44091-002;GLP;06/12/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;GOVERNADOR VALADARES;P. DA S.M. COSTA - GAS; 32.334.273/0001-69;AVENIDA DO CANAL;40;;ALTINOPOLIS;35053-060;GLP;05/12/2022;125;;R$ / 13 kg;LIQUIGÁS
SE;MG;MONTES CLAROS;CURI GAS LTDA; 35.219.653/0001-40;AVENIDA CORONEL LUIZ MAIA;770;;CINTRA;39401-486;GLP;08/12/2022;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RR;BOA VISTA;DISTRIBUIDORA DE BEBIDAS EVELYN LTDA; 07.809.733/0002-00;RUA MARIA MARTINS VIEIRA;1727;;EQUATORIAL;69317-340;GLP;07/12/2022;128;;R$ / 13 kg;FOGAS
N;PA;BELEM;AUTO POSTO CEDRO LTDA; 32.010.347/0001-01;RODOVIA AUGUSTO MONTENEGRO;330;KM 07;MARAMBAIA;66623-590;GLP;05/12/2022;144;;R$ / 13 kg;BRANCA
NE;MA;SAO LUIS;POSTO NACIONAL EIRELI; 13.457.365/0001-91;AVENIDA SAO LUIS REI DE FRANCA;3;QUADRA02-POSTO LUCIANA;TURU;65065-470;GLP;08/12/2022;114,99;;R$ / 13 kg;LIQUIGÁS
CO;GO;GOIANIA;PABLO GICKISON LOPES MARTINS 03465696131; 24.989.302/0001-00;RUA RI 13;1215;"QUADRA 81;LOTE 20";RESIDENCIAL ITAIPU;74356-040;GLP;07/12/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PI;TERESINA;M & P COMERCIO DE GAS LTDA; 33.847.388/0001-10;RUA BENEDITINOS;1901;LETRA A;MACAUBA;64016-088;GLP;06/12/2022;115;;R$ / 13 kg;ULTRAGAZ
NE;CE;CAUCAIA;POTIRA COMERCIO DE GLP LTDA; 36.085.930/0001-32;AVENIDA GISELDA MAGALHAES BEZERRA;490;A;TABAPUA BRASILIA II (JUREMA);61648-160;GLP;07/12/2022;100;;R$ / 13 kg;COPA ENERGIA
SE;SP;GUARATINGUETA;COMERCIAL SAO JOAO GUARATINGUETA LTDA; 13.852.274/0002-31;RUA CORONEL TAMARINDO;235;;CENTRO;12501-070;GLP;07/12/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;UBERLANDIA;TALITA VIEIRA SILVA; 36.712.599/0001-33;AVENIDA ORTIZIO BORGES;2346;;SANTA MONICA;38408-164;GLP;06/12/2022;100;;R$ / 13 kg;BRANCA
N;TO;ARAGUAINA;G. CORREIA DE OLIVEIRA EIRELI; 34.541.627/0001-71;RUA CASTRO ALVES;216;LOTE  01                  QUADRA11;SETOR OESTE;77816-260;GLP;05/12/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;LAURO DE FREITAS;A. L. DA COSTA GAS; 30.726.620/0001-73;RUA ALMEIDA MACHADO;144;;VILA PRAIANA;42705-230;GLP;05/12/2022;120;;R$ / 13 kg;BAHIANA
NE;CE;LIMOEIRO DO NORTE;COMERCIAL DE GAS SAO LUIS EIRELI; 35.550.850/0001-48;RUA SABINO ROBERTO;3810;;LUIS ALVES DE FREITAS;62930-000;GLP;05/12/2022;125;;R$ / 13 kg;BAHIANA
