Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
N;AM;MANAUS;RENATO PALHENA DE SOUZA ME; 23.281.676/0001-04;RUA   CARIRÉ;35;;NOVO ALEIXO;69098-000;GLP;08/11/2022;121;;R$ / 13 kg;FOGAS
SE;MG;BELO HORIZONTE;CHAME GAS LTDA; 22.072.737/0001-52;RUA AQUIDABAN;1051;;PADRE EUSTAQUIO;30720-420;GLP;08/11/2022;149;;R$ / 13 kg;BRANCA
NE;BA;SALVADOR;ARM COMERCIO DE GAS EIRELI; 26.080.908/0001-46;RUA PROFESSOR  PINTO DE AGUIAR;8;CASA;BOCA DO RIO;41710-000;GLP;08/11/2022;118;;R$ / 13 kg;BAHIANA
SE;RJ;NOVA IGUACU;R GODOY FIGUEIREDO REVENDEDORA DE GAS LTDA EPP; 26.077.335/0001-00;RUA   AILTON DINIZ MACHADO;170;QD  B LT 5A;SANTA EUGÊNIA;26286-260;GLP;08/11/2022;97,99;;R$ / 13 kg;ULTRAGAZ
NE;PB;JOAO PESSOA;DF COMERCIAL DE GAS LTDA - ME; 25.491.605/0001-53;RUA   JORGE LUCENA DE MOURA;288;;MANGABEIRA;58059-736;GLP;08/11/2022;99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;AGUIA GAS E AGUA LTDA - ME; 20.531.319/0002-31;RUA   PARÁ DE MINAS;252;;PADRE EUSTÁQUIO;30730-440;GLP;08/11/2022;114,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RIO DE JANEIRO;G M TOME COMERCIO VAREJISTA DE GAS EIRELI; 26.272.857/0001-54;RUA TORRES DE OLIVEIRA;434;;PIEDADE;20740-380;GLP;08/11/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RESENDE;CENTRAL COMERCIO DE GLP LTDA; 24.980.869/0001-08;AVENIDA TENENTE-CORONEL ADALBERTO MENDES;1370;;SANTA ISABEL;27522-240;GLP;08/11/2022;115,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;OSASCO;ARTHUR COMERCIO DE GAS LTDA; 26.350.170/0001-90;RUA PIACATU;446;;MUNHOZ JUNIOR;06240-160;GLP;08/11/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;VALINHOS;CAROLINA SANCHES REINFRANK ME; 25.219.459/0001-01;RODOVIA   MUNICIPAL DOS ANDRADAS;912;V. JAIR LT 01 QD A;JARDIM LORENA;13277-650;GLP;08/11/2022;95,99;;R$ / 13 kg;LIQUIGÁS
NE;PB;JOAO PESSOA;ELIAS E PATRICIO COMERCIO DE GAS E AGUA LTDA ME; 25.109.649/0001-76;RUA   JOÃO BELO VIEIRA;463;;MANGABEIRA;58056-040;GLP;08/11/2022;105;;R$ / 13 kg;BRANCA
SE;MG;GOVERNADOR VALADARES;DISTRIBUIDORA DE GAS VESPERMANN LTDA; 06.951.302/0010-12;RUA   VINTE E UM DE ABRIL;373;;SAO PAULO;35030-760;GLP;08/11/2022;130;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;TO;ARAGUAINA;MVS COMERCIO E DISTRIBUIÇÃO DE GAS E AGUA LTDA ME; 25.244.337/0001-75;RUA  DO ABACATEIROS;226;DEPOSITO;LOTEAMENTO ARAGUAÍNA SUL;77827-150;GLP;08/11/2022;125;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;JONATHAN ALEXANDER RODRIGUES CALIXTO 11149208600; 26.409.591/0001-49;RODOVIA MG-5;912;;IPE;31930-010;GLP;08/11/2022;99,99;;R$ / 13 kg;BRANCA
CO;MT;CUIABA;CLARICE APARECIDA DOS SANTOS & CIA LTDA; 25.356.771/0001-47;AVENIDA IPIRANGA;1254;;JARDIM INDEPENDENCIA;78031-030;GLP;08/11/2022;113;;R$ / 13 kg;LIQUIGÁS
SE;MG;IPATINGA;EDIMAR PATRICIO BARBOSA 05982897639; 23.011.239/0001-62;AVENIDA GERASA;2286;;BETHANIA;35164-056;GLP;08/11/2022;120;;R$ / 13 kg;BRANCA
CO;DF;BRASILIA;PEREIRA ECO GAS EIRELI - ME; 24.973.797/0001-71;QS 127 CONJUNTO B;2;;SAMAMBAIA SUL (SAMAMBAIA);72303-532;GLP;08/11/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;AL;MACEIO;JOSEFA MARIA DOS SANTOS 16267184404; 22.001.415/0001-12;RUA   PÃO DE AÇÚCAR;133;;CANAÃ;57080-100;GLP;08/11/2022;110;;R$ / 13 kg;COPA ENERGIA
SE;MG;IPATINGA;MJS GAS LTDA; 24.263.449/0001-00;AVENIDA LUIZA M. NASCIMBENE;741;;VILA CELESTE;35162-507;GLP;08/11/2022;113;;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;S O S GAS E AGUA PIRACICABA EIRELI; 26.843.404/0001-30;AVENIDA CRISTOVAO COLOMBO;350;;JARDIM ALGODOAL;13405-459;GLP;08/11/2022;97;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;VOLTA REDONDA;VR SUL COMERCIO DE GAS EIRELI; 26.598.150/0001-32;RUA BARTOLOMEU BUENO DA RIBEIRA;385;;SANTO AGOSTINHO;27211-290;GLP;08/11/2022;106;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PE;PETROLINA;JUCIANO RAUL DO NASCIMENTO SANTOS 06714087470; 18.466.447/0001-16;RUA DRACENA (LOT VI ESPERANÇA);231;;ANTONIO CASSIMIRO;56321-650;GLP;08/11/2022;108;;R$ / 13 kg;BAHIANA
SE;SP;SAO JOSE DO RIO PRETO;MARIA APARECIDA DA SILVA 13339491895; 27.012.682/0001-09;RUA   ANGÉLICA COLINO PAES DE ALMEIDA;200;;PARQUE DAS AROEIRAS;15042-090;GLP;08/11/2022;100;;R$ / 13 kg;ULTRAGAZ
SE;RJ;DUQUE DE CAXIAS;L M M COMERCIO DE GAS DE SANTA CRUZ DA SERRA EIRELI ME; 27.034.641/0001-13;AVENIDA AUTOMÓVEL CLUBE;S/N;QUADRA 40 LOTE 28;VILA SANTA CRUZ;25255-030;GLP;08/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;SAPUCAIA DO SUL;TREVISAN DISTRIBUIDORA DE GAS E AGUA E AGUA EIRELI EPP; 23.253.577/0001-00;AVENIDA   BORGES DE MEDEIROS;1476;;COLONIAL;93212-110;GLP;08/11/2022;100;;R$ / 13 kg;LIQUIGÁS
SE;SP;JACAREI;EVILIN RIBEIRO DE JESUS SANTOS ME; 14.962.015/0001-45;AVENIDA   ELMIRA MARTINS MOREIRA;521;;JARDIM ALTOS DE SANTANA I;12306-730;GLP;08/11/2022;109;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;CONTAGEM;TRADIÇÃO GAS LTDA ME; 27.303.976/0001-90;RUA RIO CONGO;92;A;NOVO RIACHO;32280-430;GLP;08/11/2022;118;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;NOVA IGUACU;3V GAS LTDA ME; 26.712.647/0001-30;RUA   ANHANGUERA;249;;SANTA EUGÊNIA;26286-390;GLP;08/11/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;IPATINGA;AM COMERCIO E VAREJO EIRELI - ME; 21.821.899/0001-83;RUA   ISRAELITA;271;;BETHÂNIA;35164-065;GLP;08/11/2022;113;;R$ / 13 kg;BRANCA
SE;MG;ARAXA;MARCUS VINICIUS DE AVILA CARNEIRO ME; 26.945.330/0001-43;AVENIDA JOÃO PAULO II;410;B;CENTRO;38183-000;GLP;08/11/2022;130;;R$ / 13 kg;ULTRAGAZ
NE;PE;PETROLINA;PEDRO P DA SILVA GAS; 08.455.663/0001-02;RUA   BERNARDINO DE AMORIM COELHO;32;LJ B;JOSÉ E MARIA;56320-350;GLP;08/11/2022;112;;R$ / 13 kg;BAHIANA
SE;MG;LAVRAS;RAFAEL CARMO SILVA DOS SANTOS EPP; 28.031.039/0001-95;AVENIDA CORONEL JUVENTINO DIAS TEIXEIRA;1115;;VILA NILTON TEIXEIRA;37200-000;GLP;08/11/2022;100;;R$ / 13 kg;ULTRAGAZ
S;PR;PONTA GROSSA;PRINCESA DOS CAMPOS COMERCIO DE GAS LTDA; 27.549.739/0001-03;RUA AFONSO CELSO;454;;UVARANAS;84020-000;GLP;08/11/2022;99,9;;R$ / 13 kg;NGC DISTRIBUIDORA
SE;SP;ATIBAIA;RACHID COMERCIO DE GAS LTDA - ME; 10.286.226/0002-35;ALAMEDA PROF. LUCAS NOGUEIRA GARCEZ;2495;;VILA HELENA;12941-650;GLP;08/11/2022;120;;R$ / 13 kg;ULTRAGAZ
SE;ES;CACHOEIRO DE ITAPEMIRIM;LIMA COMERCIO DE BEBIDAS EIRELI; 22.616.340/0001-84;AVENIDA JONES DOS SANTOS NEVES;1338;;CAICARA;29310-376;GLP;08/11/2022;104,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;RR;BOA VISTA;V N DA PONTE - ME; 11.896.985/0002-82;RUA JACY DE SOUZA CRUZ;407;;SENADOR HÉLIO CAMPOS;69316-590;GLP;08/11/2022;124;;R$ / 13 kg;FOGAS
SE;SP;ITATIBA;MARIA DE J B DOS S SOARES; 27.674.903/0001-04;RUA   LUIZ JARUSSI;726;;JARDIM ALTO DE SANTA CRUZ;13251-540;GLP;08/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;SAO JOSE DOS PINHAIS;RENATO HARMATCHUK; 23.961.348/0002-21;RUA  DAVID CAMPISTA;1923;;AFONSO PENA;83045-060;GLP;08/11/2022;99,9;;R$ / 13 kg;COPA ENERGIA
SE;SP;JACAREI;POSTO DE SERVICOS SAO JORGE SALVADOR LTDA.; 22.526.323/0001-56;AVENIDA SAO JORGE;17;;CIDADE SALVADOR;12312-000;GLP;08/11/2022;114,9;;R$ / 13 kg;BRANCA
SE;RJ;NOVA FRIBURGO;COSTA E SILVA COMERCIO E TRANSPORTES DE GAS LTDA ME; 27.063.853/0001-29;RUA FRANCISCA ROSA DE JESUS DEMANI;116;LOTE A6 QUADRA B1;CONSELHEIRO PAULINO;28633-542;GLP;08/11/2022;108;;R$ / 13 kg;BRANCA
S;RS;SAPUCAIA DO SUL;THEREZA IOLANDA DIEHL - ME; 26.387.645/0001-12;RUA THEOFILO SOUTO MAIOR;246;;CENTRO;93214-580;GLP;08/11/2022;100;;R$ / 13 kg;BRANCA
NE;AL;MACEIO;ANDRE LUIZ GOMES DA ROCHA; 24.002.434/0001-99;RUA PROFESSOR  JONAS CALHEIROS;106;QD M LT 11;POÇO;57025-190;GLP;08/11/2022;110;;R$ / 13 kg;BAHIANA
N;AM;MANAUS;DANIELE BRAS CHAGAS FIGUEIREDO - ME; 28.449.567/0001-69;BECO   MESSEJANA;32;;REDENÇÃO;69049-302;GLP;08/11/2022;110;;R$ / 13 kg;AMAZONGÁS
N;TO;ARAGUAINA;S PEREIRA DA SILVA; 27.240.208/0001-34;RUA DAS MACIEIRAS;SN;QUADRAE 11                LOTE  23;LOTEAMENTO ARAGUAINA SUL;77827-180;GLP;08/11/2022;120;;R$ / 13 kg;BRANCA
SE;RJ;NOVA IGUACU;MANHOSO REVENDEDOR DE GAS LTDA - ME; 28.396.452/0001-53;AVENIDA HENRIQUE DUQUE ESTRADA MEYER;S/N;LOJA QUADRA E;MIGUEL COUTO;26070-602;GLP;08/11/2022;83;;R$ / 13 kg;BRANCA
SE;RJ;NOVA IGUACU;G L COMERCIO DE GAS LTDA; 27.824.727/0001-40;ESTRADA LUIS LEMOS;S/N;LOTE  02 03 E 08          QUADRAG;VILA BORGERTH;26020-810;GLP;08/11/2022;84,99;;R$ / 13 kg;BRANCA
SE;SP;BARUERI;L.LUCKI DISTRIBUIDORA DE AGUA E GAS EIRELI; 28.949.623/0001-24;RUA FERNAO DIAS PAES LEME;197;;JARDIM ALBERTO;06433-190;GLP;08/11/2022;100;;R$ / 13 kg;BRANCA
SE;SP;OSASCO;MMA SANTOS COMERCIO DE GAS LTDA ME; 29.058.622/0001-52;AVENIDA SÃOJOSÉ;386;;AYROSA;06283-120;GLP;08/11/2022;95,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;PIRACICABA;JARDIM ELITE COMERCIO DE GAS EIRELI; 28.811.662/0001-60;RUA JACQUES DE ANDRADE;147;;JARDIM ELITE;13417-412;GLP;08/11/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AC;RIO BRANCO;A. C. S. DERIVADOS DE PETROLEO LTDA; 28.721.387/0001-94;ESTRADA DIAS MARTINS;1465;;JARDIM DE ALAH;69915-526;GLP;08/11/2022;123;;R$ / 13 kg;FOGAS
N;AM;MANAUS;E. A. LIMA - COMERCIAL - ME; 07.126.364/0002-42;AVENIDA   7 DE MAIO;40;;SANTA ETELVINA;69059-140;GLP;08/11/2022;112;;R$ / 13 kg;AMAZONGÁS
S;RS;SAO LEOPOLDO;A B R GAS LTDA - ME; 23.285.402/0001-85;RUA   CAMPOS SALES;193;;SCHARLAU;93125-240;GLP;08/11/2022;97;;R$ / 13 kg;COPA ENERGIA
SE;SP;JUNDIAI;M.V COMERCIO DE GAS LTDA; 29.577.614/0001-12;RUA DORETIRO;1435;;JARDIM PARIS;13209-201;GLP;08/11/2022;119;;R$ / 13 kg;ULTRAGAZ
SE;SP;VINHEDO;CAPELA GAS COMERCIAL LTDA; 29.287.550/0001-15;RUA ROCINHA (VILA GARCEZ);20;;CAPELA;13285-558;GLP;08/11/2022;96,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;RR;BOA VISTA;A. JOSE SOARES AMORIM; 28.651.213/0001-00;R IZIDIO GALDINO DA SILVA;1325;;SENADOR HELIO CAMPOS;69316-516;GLP;08/11/2022;120;;R$ / 13 kg;FOGAS
NE;PB;JOAO PESSOA;JOSÉ EDMILSON NEVES GALVÃO 04186691479; 28.840.482/0001-07;RUA   SUERDA PACOTE;15;;MANGABEIRA;58059-125;GLP;08/11/2022;99,99;;R$ / 13 kg;MINASGAS
SE;SP;BARUERI;MARIA ELINE RAMOS DA SILVA COMERCIO DE AGUA E GAZ; 28.197.904/0001-78;RUA MARABA;181;SALAO;VILA BARROS;06410-300;GLP;08/11/2022;100;;R$ / 13 kg;BRANCA
NE;PE;PETROLINA;COLIBRI COMERCIO DE ALIMENTOS LTDA; 29.446.099/0001-31;RUA DO COLIBRI;301-C;;DOM AVELAR;56326-090;GLP;08/11/2022;105;;R$ / 13 kg;BAHIANA
SE;RJ;VOLTA REDONDA;RAF CHAMA AZUL COMERCIO DE GLP EIRELI; 28.758.071/0001-77;R DUZENTOS E QUARENTA E NOVE;2;;CONFORTO;27265-485;GLP;08/11/2022;106;;R$ / 13 kg;ULTRAGAZ
N;TO;ARAGUAINA;EVA POLIANA DE LUNA; 27.410.207/0001-90;AVENIDA   GUAÍBA;S/N;QD F1 LT 02;LOTEAMENTO ARAGUAÍNA SUL;77826-310;GLP;08/11/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;NYRRON COMERCIO DE GAS E PRODUTOS ALIMENTICIOS EIRELI; 10.246.405/0001-68;RUA SALONIKA;387 A;QUADRA 230  CJ. NOVA CIDADE;NOVA CIDADE;69097-237;GLP;08/11/2022;113;;R$ / 13 kg;AMAZONGÁS
S;SC;JOINVILLE;GAS AGORA COMERCIO VAREJISTA DE GAS LTDA; 30.109.934/0001-27;RUA FLORIANOPOLIS;2863;;FATIMA;89229-348;GLP;08/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;GOIANIA;ALENCASTRO PEREIRA DA PENHA GAS LTDA; 29.921.073/0001-06;AVENIDA VENEZA;2707;QUADRA80                  LOTE  04;JARDIM EUROPA;74325-100;GLP;08/11/2022;99,99;;R$ / 13 kg;LIQUIGÁS
S;PR;APUCARANA;J C CORDEIRO DISTRIBUIDORA DE GAS E AGUA; 24.988.707/0001-16;AVENIDA AVIACAO;1545;;VILA NOVA;86812-500;GLP;08/11/2022;100;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;ANTONIO DURVAL DE OLIVEIRA; 28.434.109/0001-56;AVENIDA PRESIDENTE WENCESLAU BRAZ;516;;LINDOIA;81010-000;GLP;08/11/2022;105;;R$ / 13 kg;ULTRAGAZ
SE;RJ;NOVA IGUACU;CERAMICA REVENDEDORA DE GLP LTDA; 29.331.522/0001-58;ESTRADA DA GAMA;840;;SITIO NOVO ORIENTE;26032-310;GLP;08/11/2022;85;;R$ / 13 kg;BRANCA
SE;MG;CONTAGEM;GAS COMPANY LTDA; 29.554.675/0001-64;AVENIDA TEREZA CRISTINA;10498;;JARDIM INDUSTRIAL;32215-150;GLP;08/11/2022;105;;R$ / 13 kg;ULTRAGAZ
N;RR;BOA VISTA;C. N .O. DE SOUSA; 27.311.449/0001-27;RUA ROSA OLIVEIRA DE ARAUJO;1247;;PINTOLANDIA;69316-730;GLP;08/11/2022;119,99;;R$ / 13 kg;AMAZONGÁS
N;RR;BOA VISTA;BOAVENTURA EMPREENDIMENTOS LTDA; 29.047.505/0001-93;TRAVESSA DOS MACUXIS;3887;SALA  01;EQUATORIAL;69317-318;GLP;08/11/2022;122;;R$ / 13 kg;FOGAS
S;PR;LONDRINA;ISABELLY CAROLINI JORGE COMERCIO DE GAS; 30.015.063/0001-82;RUA NILO PECANHA;90;;HEDY;86062-650;GLP;08/11/2022;105;;R$ / 13 kg;BRANCA
SE;RJ;SAO GONCALO;ROSA E MEDEIROS COMERCIO DE GAS LTDA; 26.618.768/0001-17;RUA ALBERTO TORRES;2745;;NEVES (NEVES);24426-260;GLP;08/11/2022;93,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;PIRACICABA;MR CHAVES COMERCIO DE GAS; 29.830.736/0001-79;RUA CARAPICUIBA;123;;LOTEAMENTO SAO FRANCISCO;13423-496;GLP;08/11/2022;104,99;;R$ / 13 kg;BRANCA
N;AM;MANAUS;ALEXSANDRO FIGUEIREDO DE ALMEIDA 77657586249; 29.810.687/0001-02;RUA CAMBUCI;17;QUADRA 301;CIDADE NOVA;69097-420;GLP;08/11/2022;105;;R$ / 13 kg;AMAZONGÁS
CO;MT;CUIABA;H A CADORE; 16.929.122/0001-05;AVENIDA PROFESSOR JOAO GOMES MONTEIRO SOBRINHO;190;;LIXEIRA;78008-800;GLP;08/11/2022;137;;R$ / 13 kg;BRANCA
NE;PB;JOAO PESSOA;WELLINGTON RIBEIRO MARINHO 05597532413; 30.134.143/0001-57;RUA PROFESSORA ALICE ELISA DE MELO;227;SALA 01;MANGABEIRA;58057-400;GLP;08/11/2022;115;;R$ / 13 kg;BAHIANA
N;RR;BOA VISTA;M IRISLANDE SOARES; 29.616.528/0001-71;RUA BENJAMIN PEREIRA DE MELO;2226;;SENADOR HELIO CAMPOS;69316-510;GLP;08/11/2022;122;;R$ / 13 kg;FOGAS
S;RS;SAPUCAIA DO SUL;JONATAN OLIVEIRA PEREIRA; 17.521.132/0001-61;RUA RUBEN BRAUM;203;;PASQUALINI;93224-610;GLP;08/11/2022;108;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AM;MANAUS;JOAB BASTOS DE FREITAS; 24.748.636/0001-84;RUA 17 DE MARCO;44;;SANTA ETELVINA;69059-160;GLP;08/11/2022;110;;R$ / 13 kg;FOGAS
NE;PB;JOAO PESSOA;SUENIA RAFAELA DA COSTA MELO; 30.193.319/0001-41;RUA JOSE BATISTA DE LUCENA;161-A;;MANGABEIRA;58057-032;GLP;08/11/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;PB;JOAO PESSOA;PETROGAS LOGISTICA COMERCIAL GLP EIRELI; 11.310.685/0002-70;RUA FRANCISCO PORFIRIO RIBEIRO;1077;;MANGABEIRA;58057-100;GLP;08/11/2022;99,99;;R$ / 13 kg;LIQUIGÁS
NE;PB;JOAO PESSOA;MARIA DO SOCORRO PEREIRA DA SILVA; 18.008.982/0001-23;RUA EDSON MARINHO RAMOS;115;;MANGABEIRA;58059-354;GLP;08/11/2022;115;;R$ / 13 kg;MINASGAS
SE;SP;VINHEDO;VITOR DAMASCENO SIKOTA; 27.654.024/0001-10;RUA SANTA CRUZ;550;SALA 01;BARRA FUNDA;13280-000;GLP;08/11/2022;102;;R$ / 13 kg;BRANCA
SE;MG;LAVRAS;ENERGIA GAS DISTRIBUIDORA EIRELI; 31.256.006/0001-58;RUA COMANDANTE SOARES JUNIOR;400;;DOUTOR JOAO RIBEIRO;37200-000;GLP;08/11/2022;100;;R$ / 13 kg;BRANCA
S;RS;ESTEIO;KARIN LAZZAROTTI DA SILVA; 31.141.223/0001-00;RUA SOLEDADE;557;;CENTRO;93260-150;GLP;08/11/2022;112;;R$ / 13 kg;LIQUIGÁS
SE;RJ;DUQUE DE CAXIAS;MARAGAS COMERCIO DE GAS LP LTDA; 28.039.131/0001-00;AVENIDA NILO PECANHA;2474;LOTE  08                  QUADRA16;PARQUE LAFAIETE;25025-000;GLP;08/11/2022;99,99;;R$ / 13 kg;BRANCA
SE;MG;IPATINGA;CARVALHO E GARDINGO LTDA; 71.118.939/0002-84;AVENIDA CARLOS CHAGAS;990;;CIDADE NOBRE;35162-359;GLP;08/11/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;AL;MACEIO;JOTA PINTO E CASADO LTDA; 30.903.362/0001-53;AVENIDA ERALDO LINS CAVALCANTE;S/N;;SERRARIA;57046-570;GLP;08/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;DF;BRASILIA;GF JR SAMAMBAIA COMERCIO DE GAS LTDA; 31.627.438/0001-28;QUADRA QS 413 CONJUNTO A LOTE;6;;SAMAMBAIA NORTE (SAMAMBAIA);72321-571;GLP;08/11/2022;99,99;;R$ / 13 kg;ULTRAGAZ
SE;MG;GOVERNADOR VALADARES;SILAS ROMERO DIAS; 22.759.944/0001-80;AVENIDA BRASIL;2471;;CENTRO;35020-070;GLP;08/11/2022;130;;R$ / 13 kg;LIQUIGÁS
S;PR;CURITIBA;MAURA REGINA PINTO; 32.142.878/0001-58;RUA DOUTOR BLEY ZORNIG;371;;BOQUEIRAO;81730-350;GLP;08/11/2022;105;;R$ / 13 kg;ULTRAGAZ
SE;MG;GOVERNADOR VALADARES;DISTRIBUIDORA NAZARETH EIRELI; 27.547.781/0001-95;RUA PRIMEIRO DE JANEIRO;180;;NOSSA SENHORA DAS GRACAS;35058-240;GLP;08/11/2022;135;;R$ / 13 kg;LIQUIGÁS
N;PA;MARABA;DEUZIMAR GOMES DE LIMA; 07.507.577/0003-03;QUADRA FOLHA 16 QUADRA 08 LOTE 17;17;;NOVA MARABA;68501-170;GLP;08/11/2022;119,99;;R$ / 13 kg;LIQUIGÁS
SE;RJ;NOVA IGUACU;VALENTE COMERCIO DE GAS LTDA; 31.683.719/0001-06;RUA ADERBAL DA FONSECA;10;;SANTA EUGENIA;26286-020;GLP;08/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PE;PETROLINA;CICERO EDILSON DOS SANTOS; 26.710.321/0001-73;RUA SANTA CATARINA;4;;JOSE E MARIA;56320-470;GLP;08/11/2022;117;;R$ / 13 kg;BAHIANA
NE;PB;JOAO PESSOA;LUCIANO KLEYTON DA SILVA SOUZA; 31.246.756/0001-49;RUA MARIA MONICA BARROS DE SOUZA;149;CASA;MANGABEIRA;58056-300;GLP;08/11/2022;105;;R$ / 13 kg;BRANCA
N;AM;MANAUS;ELIELSON MARQUES DE OLIVEIRA; 32.353.515/0001-61;RUA SANSAO;19;;NOVO ISRAEL;69039-737;GLP;08/11/2022;110;;R$ / 13 kg;FOGAS
NE;PB;JOAO PESSOA;JG COMERCIO DE GAS GPL EIRELI; 32.623.861/0001-12;RUA FRANCISCO JOSE DE SOUZA;59;;MANGABEIRA;58056-564;GLP;08/11/2022;110;;R$ / 13 kg;MINASGAS
SE;MG;BELO HORIZONTE;PEDRO BARBOSA 10402308654; 32.235.037/0001-95;RUA NELSON HUNGRIA;1310;;TUPI A;31842-330;GLP;08/11/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;JACAREI;AUTO POSTO JARDIM SAO PAULO II LTDA; 26.334.165/0001-93;AVENIDA MARIA AUGUSTA FAGUNDES GOMES;61;;RESIDENCIAL SAO PAULO;12322-300;GLP;08/11/2022;115;;R$ / 13 kg;ULTRAGAZ
SE;SP;MIRASSOL;AUTO POSTO PASSARELLA DE MIRASSOL LTDA; 02.702.532/0001-04;AVENIDA MODESTO JOSE MOREIRA JR;2811;;PORTAL;15130-001;GLP;08/11/2022;105;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;D C M DE CARVALHO GAS GLP; 31.910.756/0001-00;RUA DAS CARMELITAS;2930;;BOQUEIRAO;81650-060;GLP;08/11/2022;99,9;;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;S PAULA COSTA GOMES; 30.980.495/0001-23;RUA CLOSVALDO PAES CAROLINO;283;;SENADOR HELIO CAMPOS;69316-570;GLP;08/11/2022;120;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;I C DA SILVA COMERCIO; 32.122.900/0001-06;RUA CMTE NOBERTO WON GAL;52;FUNDOS52A;REDENCAO;69049-100;GLP;08/11/2022;105;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;RAIMUNDO AUGUSTO DA SILVA; 33.043.635/0001-25;RUA CANAA;40;QD 329                    CJ CN ET 3 NC 15;NOVO ALEIXO;69098-070;GLP;08/11/2022;106;;R$ / 13 kg;AMAZONGÁS
N;PA;MARABA;MARISCAO SERVICOS ADMINISTRATIVOS LTDA; 32.085.694/0001-01;AVENIDA BOA ESPERANCA;489;QUADRA144                 LOTE  01 E 03;LARANJEIRA;68501-170;GLP;08/11/2022;130;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;NOVA IGUACU;RICERI REVENDEDORA DE GAS LTDA; 24.714.722/0001-76;AVENIDA ABILIO AUGUSTO TAVORA;22212;QD B LT 07;PARAISO;26297-006;GLP;08/11/2022;115;;R$ / 13 kg;BRANCA
SE;SP;BRAGANCA PAULISTA;RAPHAEL ELIAS DE LIMA FURTADO; 26.895.580/0001-16;AVENIDA SANTA ISABEL ( VILA APARECIDA );256;;APARECIDA;12912-780;GLP;08/11/2022;100;;R$ / 13 kg;FOGAS
CO;DF;BRASILIA;SANTOS & CAIXETA COMERCIO DE GAS LTDA; 33.725.414/0001-37;QUADRA QS 421 CONJUNTO A LOTE;2;;SAMAMBAIA NORTE (SAMAMBAIA);72325-551;GLP;08/11/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;GOIANIA;FAMILIA COMERCIO DE GAS E AGUA LTDA; 32.199.100/0001-85;AVENIDA C 8;701;QUADRA85                  LOTE  14;SETOR SUDOESTE;74305-110;GLP;08/11/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;RJ;SAO GONCALO;1000 GAS COMERCIO E TRANSPORTE DE GAS GLP EIRELI; 30.010.796/0001-24;AVENIDA DEZOITO DO FORTE;2040;;MUTUA;24460-005;GLP;08/11/2022;99,99;;R$ / 13 kg;BRANCA
N;RR;BOA VISTA;FRANCISCO JEFFERSON COMERCIO & DISTRIBUIDORA EIRELI; 09.208.004/0001-34;RUA CARMELO;855;;DR. SILVIO BOTELHO;69314-537;GLP;08/11/2022;122;;R$ / 13 kg;FOGAS
