Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;SP;SAO PAULO;JM ULTRAAZUL COMERCIO DE GAS LTDA; 23.785.055/0001-50;ESTRADA DA BARONESA;84;;PARQUE BOLOGNE;04941-172;GLP;07/10/2022;118;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;EDUARDO GAMARELLE SOARES DE CARVALHO ME; 24.545.384/0001-96;ESTRADA DO M BOI MIRIM;9814;;PARQUE DO LAGO;04945-046;GLP;07/10/2022;109,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;TO;PALMAS;A.V. CARAÇA - ME; 26.714.744/0001-61;1012 SUL AVENIDA NS 10;S/N;LOTE 11;PLANO DIRETOR SUL;77023-642;GLP;07/10/2022;125;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;DF;BRASILIA;ACB COMERCIO DE GAS LTDA; 28.329.644/0001-47;AREA ADE CONJUNTO 18 LOTES;44563;;SAMAMBAIA SUL (SAMAMBAIA);72314-718;GLP;07/10/2022;103;;R$ / 13 kg;CONSIGAZ
SE;SP;SAO PAULO;JEP - COMERCIO E TRANSPORTE DE GLP EIRELI - EPP; 28.820.770/0001-08;ESTRADA ITAPECERICA;12384;;JARDIM DOM JOSÉ;05858-004;GLP;07/10/2022;110;;R$ / 13 kg;CONSIGAZ
SE;SP;SAO PAULO;PEJ COMERCIO VAREJISTA DE GAS E BEBIDAS EIRELI; 34.028.008/0001-88;AVENIDA COMEN SANT'ANNA;525;;CAPAO REDONDO;05866-000;GLP;07/10/2022;114,99;;R$ / 13 kg;COPA ENERGIA
SE;SP;SAO PAULO;COMERCIO DE GAS HABACUQUE EMANUEL EIRELI; 31.778.006/0001-18;ESTRADA DA BARONESA;290;CONJ  02;PARQUE BOLOGNE;04941-172;GLP;07/10/2022;110,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;TO;PALMAS;R.S DOS SANTOS EIRELI; 25.534.144/0002-30;QUADRA 1112 SUL ALAMEDA 4, QI. B,;S/N;LOTE  03;PLANO DIRETOR SUL;77024-156;GLP;07/10/2022;120;;R$ / 13 kg;LIQUIGÁS
N;TO;PALMAS;JUNIO ALVARA DA SILVA SOUZA; 40.340.191/0001-55;QUADRA ARSO 131 AVENIDA LO 29 ACSV LOTE 29;S/N;;PLANO DIRETOR SUL;77019-652;GLP;07/10/2022;120;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO PAULO;SEKINE & GRIGORIO COMERCIO DE GAS LTDA; 11.495.833/0001-97;ESTRADA DA BARONESA;200;;PARQUE BOLOGNE;04941-172;GLP;07/10/2022;115;;R$ / 13 kg;LIQUIGÁS
N;AC;RIO BRANCO;POSTO VILLAGE LTDA.; 06.906.483/0001-74;RUA ANTONIO DA ROCHA VIANA;S/N;CONJ. VILLAGE W. MARCIEL QD. 02 LOTES 01 A 04;VILA IVONETE;69914-610;GLP;10/10/2022;128;;R$ / 13 kg;VIBRA ENERGIA
N;PA;BELEM;POSTO GIRASSOL LTDA; 01.087.686/0001-62;RODOVIA AUGUSTO MONTENEGRO;1800;;NOVA MARAMBAIA;66623-590;GLP;10/10/2022;105;;R$ / 13 kg;ULTRAGAZ
N;PA;BELEM;POSTO ALIANCA EIRELI; 14.685.994/0001-31;RODOVIA ARTHUR BERNARDES;151;ESQ PEDRO A CABRAL;SACRAMENTA;66825-000;GLP;10/10/2022;119,5;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;PA;BELEM;POSTO UMARIZAL LTDA; 14.082.648/0001-69;RUA JERONIMO PIMENTEL;651;;UMARIZAL;66055-000;GLP;10/10/2022;115;;R$ / 13 kg;BRANCA
N;PA;BELEM;IRMAOS TEIXEIRA LTDA; 04.976.718/0008-45;TRAVESSA D. ROMUALDO COELHO;301;;UMARIZAL;66630-505;GLP;10/10/2022;115,99;;R$ / 13 kg;BAHIANA
NE;PE;RECIFE;A.B. SILVA & CIA LTDA; 10.973.568/0001-42;AVENIDA BEBERIBE;1021;LOJA 0000;PONTO DE PARADA;52041-375;GLP;10/10/2022;119;;R$ / 13 kg;BRANCA
NE;PE;RECIFE;SIVINI PETROLEO LTDA; 02.998.548/0001-06;AVENIDA BEBERIBE;3433;;PORTO  DA  MADEIRA;52130-000;GLP;10/10/2022;117;;R$ / 13 kg;BRANCA
SE;SP;SANTOS;AUTO POSTO JARDIM ANCHIETA LIMITADA; 49.949.233/0001-24;VIA ANCHIETA;S/N;KM 62,5;JARDIM PIRATININGA;11095-000;GLP;10/10/2022;117;;R$ / 13 kg;LIQUIGÁS
SE;RJ;RIO DE JANEIRO;F P DISTRIBUIDORA DE GAS LTDA ME; 00.443.260/0001-31;RUA CUPERTINO;17;;QUINTINO;21380-150;GLP;10/10/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;ANAPOLIS;ALVES DA SILVA E VIEIRA LTDA.; 00.514.407/0001-37;AVENIDA DAS ROSAS;70;;JARDIM ALEXANDRINA;75060-430;GLP;10/10/2022;115;;R$ / 13 kg;BRANCA
SE;RJ;RIO DE JANEIRO;CONTACT GAS EIRELI; 01.455.324/0001-87;RUA MARTINS JUNIOR;174;;PIEDADE;20740-540;GLP;10/10/2022;86;;R$ / 13 kg;BRANCA
S;PR;LONDRINA;CENTRALGAS - COMERCIO DE GAS E BEBIDAS LTDA; 01.767.903/0001-65;AV DUQUE DE CAXIAS;1406;;CENTRO;86015-000;GLP;10/10/2022;100;;R$ / 13 kg;BRANCA
NE;PE;RECIFE;RIT COMERCIO DE GAS GLP LTDA; 01.949.949/0004-48;RUA JERONIMO VILELA;773;;CAMPO GRANDE;52040-180;GLP;10/10/2022;95,08;;R$ / 13 kg;LIQUIGÁS
CO;MS;CAMPO GRANDE;SUEO SUGUIMOTO - ME.; 02.000.541/0001-45;AVENIDA AMERICA;706;;VILA SANTA ROSA;79009-060;GLP;10/10/2022;110;;R$ / 13 kg;BRANCA
CO;MS;CAMPO GRANDE;PAI & FILHO COMÉRCIO DE GÁS LTDA. - EPP; 02.154.625/0001-33;RUA PEDRO CELESTINO;550;;VILA SOL NASCENTE;79004-560;GLP;10/10/2022;125;;R$ / 13 kg;COPA ENERGIA
S;PR;LONDRINA;VALDEMIR LOURENÇO ALMERON LONDRINA; 02.306.556/0001-36;RUA ERENILDA MARIA DE JESUS;163;;JARDIM PIAZENTIN;86043-220;GLP;10/10/2022;110;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;INTERGAZ  COM. E TRANSP. DE GAZ ENGARRAFADO E COM. E TRANSP. DE AGUA MINERAL LTDA; 02.397.097/0001-43;AVENIDA DO CURSINO;3626;;VILA MORAES;04132-002;GLP;10/10/2022;118,99;;R$ / 13 kg;ULTRAGAZ
N;PA;BELEM;J. S. PORTAL - ME.; 03.340.399/0001-48;RUA 2 DE DEZEMBRO;764 A;;ICOARACI;66630-505;GLP;10/10/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;ANAPOLIS;RBS COMERCIO DE GAS E BEBIDAS LTDA; 03.344.428/0001-40;AVENIDA FERNANDO COSTA;1900;;LAS PALMAS;75066-080;GLP;10/10/2022;113;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RIO DE JANEIRO;L S M RAMIRO DISTRIBUIDORA ME; 03.606.545/0001-34;R GARCIA VASQUES;83;;PIEDADE;20740-550;GLP;10/10/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;LONDRINA;C. A. PARALEGO; 03.622.903/0001-00;AVENIDA HARRY PROCHET;1155;;GREEN VILLE;86047-040;GLP;10/10/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PE;RECIFE;JOSE EDSON MESQUITA DA SILVA ME; 04.018.229/0001-04;AVENIDA PROFESSOR JOSE DOS ANJOS;246;;ARRUDA;52120-100;GLP;10/10/2022;100;;R$ / 13 kg;BRANCA
CO;GO;ANAPOLIS;ELIANE DE SÁ RIBEIRO; 04.457.703/0001-02;AV. PRESIDENTE KENNEDY;2950;;JARDIM ALEXANDRINA;75060-100;GLP;10/10/2022;120;;R$ / 13 kg;ULTRAGAZ
SE;RJ;RIO DE JANEIRO;VENEZA GÁS COMERCIAL LTDA; 04.561.623/0001-94;RUA MATAPI;20;;JACARE;20975-170;GLP;10/10/2022;96;;R$ / 13 kg;BRANCA
NE;PE;RECIFE;IRMAOS SIVINI LTDA; 41.094.087/0001-90;AVENIDA BEBERIBE;2431;;FUNDAO;52130-135;GLP;10/10/2022;105;;R$ / 13 kg;MINASGAS
SE;SP;SAO PAULO;GAZMIM COM. E TRANSP. DE GÁS ENGARRAFADO E COM. E TRANSP. DE ÁGUA MINERAL LTDA; 53.013.595/0001-86;AVENIDA DO CURSINO;2120;;SAUDE;04132-010;GLP;10/10/2022;123,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;PIRACICABA;ROJAGAS COMERCIO DE GAS LTDA; 68.173.483/0001-60;RUA RICARDO MELOTTO;389;;SANTA TEREZINHA;13411-068;GLP;10/10/2022;109,99;;R$ / 13 kg;ULTRAGAZ
S;RS;CANOAS;BITTENCOURT CARDOSO DISTR. GAS LT.; 89.216.543/0001-54;RUA CANUDOS;80;;ESTANCIA VELHA;92030-050;GLP;10/10/2022;104,5;;R$ / 13 kg;LIQUIGÁS
S;PR;LONDRINA;SUL COMERCIO DE GAS LTDA - ME; 02.886.374/0001-81;RUA PAULO LOTZ;306;;JARDIM MONTE BELLO;86041-580;GLP;10/10/2022;100;;R$ / 13 kg;BRANCA
CO;MT;CUIABA;ISABEL FERREIRA CORREIA ME; 04.665.924/0001-68;RUA QUILOMBO;69;;BAIRRO QUILOMBO;78045-070;GLP;10/10/2022;136;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PE;RECIFE;CAMPO GRANDE FERRAGENS LTDA - ME; 08.773.368/0001-02;RUA MARQUES DE BAEPENDI;95;;CAMPO GRANDE;52050-310;GLP;10/10/2022;98;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;MARK GREEN DISTRIBUIDORA DE GAS LTDA. - ME.; 04.216.171/0001-03;RUA DIAS DE TOLEDO;190;;SAUDE;04143-030;GLP;10/10/2022;114,99;;R$ / 13 kg;ULTRAGAZ
N;PA;BELEM;J. A. O. DO NASCIMENTO - ME.; 05.950.281/0001-67;ESTRADA MARACACUERA;200;ÁGUAS NEGRAS;ICOARACI;66815-140;GLP;10/10/2022;114,99;;R$ / 13 kg;LIQUIGÁS
CO;MS;CAMPO GRANDE;ALBA & LAMEN LTDA; 03.800.481/0001-08;RUA AMAZONAS;1608;;VILA GOMES;79022-130;GLP;10/10/2022;110;;R$ / 13 kg;COPA ENERGIA
S;PR;LONDRINA;CATUAI COMERCIO DE GAS LTDA.; 06.307.959/0001-50;AVENIDA WALDEMAR SPRANGER;1557;;PARQUE RESIDENCIAL AURORA;86047-300;GLP;10/10/2022;130;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;JFS COMÉRCIO DE GAS LTDA; 05.967.957/0001-25;RUA COLONIA DA GLORIA;314;;JD DA GLORIA;04113-001;GLP;10/10/2022;120;;R$ / 13 kg;BRANCA
CO;GO;ANAPOLIS;FÁTIMA APARECIDA PEREIRA - ME.; 06.348.879/0001-43;RUA P 43;431;QUADRA 24 LOTE 01;JARDIM PROGRESSO;75063-590;GLP;10/10/2022;105;;R$ / 13 kg;BRANCA
N;PA;BELEM;GALIZA E LOUREIRO LTDA. - ME.; 06.197.468/0001-02;RUA OITO DE MAIO;531;CASA A;ICOARACI;66811-130;GLP;10/10/2022;108;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;LONDRINA;PATRÍCIA BATINI ARAÚJO; 04.912.498/0001-10;RUA MITOMO SIMAMURA;327;;JD. PIAZENTIN;86043-030;GLP;10/10/2022;125;;R$ / 13 kg;BRANCA
N;PA;BELEM;BERREDOS COMERCIO DE GAS LTDA ME; 07.351.555/0001-27;TRAVESSA BERREDOS;1036;PONTA GROSSA;ICOARACI;66812-440;GLP;10/10/2022;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;ANAPOLIS;TOP GAS COMERCIO DE GAS EIRELI; 06.375.339/0001-59;AVENIDA PRESIDENTE KENNEDY;1475;;MARACANA;75040-040;GLP;10/10/2022;118;;R$ / 13 kg;LIQUIGÁS
SE;SP;PIRACICABA;RODRIGO MARGIOTA PIRACICABA - ME.; 05.232.183/0001-94;RUA BUENOS AIRES;1011;;PARQUE AGUA BRANCA;13425-248;GLP;10/10/2022;104,99;;R$ / 13 kg;LIQUIGÁS
NE;PE;RECIFE;EDUARDO VASCONCELOS - ME; 35.391.572/0003-95;RUA JULIO JOSE DE SOUZA;22;;AGUA FRIA;52211-180;GLP;10/10/2022;95;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;CANOAS;ROSINHA DOS SANTOS CARDOSO; 05.373.810/0001-07;RUA ALCIDES SABEDOT;657;;ESTÂNCIA  VELHA;92035-310;GLP;10/10/2022;99,99;;R$ / 13 kg;BRANCA
N;PA;BELEM;ALLAN P.A. DE MORAIS - ME.; 07.747.497/0001-55;PASSAGEM IVAN LEÃO;45;CJ. A. MONTEN.;ICOARACI;66813-360;GLP;10/10/2022;107,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;FRANCA;JOSE CARLOS MORAIS JUNIOR - ME; 07.715.752/0001-88;AVENIDA MINISTRO  RUI BARBOSA;1461;;VILA REZENDE;14406-530;GLP;10/10/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;ANAPOLIS;SUPERCHAMA GÁS LTDA - ME; 08.474.716/0001-32;RUA CRISTAL ESQ. COM RUA BRASILIA;220;QUADRA 09 LOTE 17;ITAMARATY;75050-060;GLP;10/10/2022;115;;R$ / 13 kg;BRANCA
S;PR;LONDRINA;ARAGÃO & SILVA LTDA; 05.933.893/0001-41;AVENIDA   GUILHERME DE ALMEIDA;3,187;;OURO BRANCO;86042-001;GLP;10/10/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;FRANCA;FREIRE & VENANCIO COMERCIO LTDA. - ME.; 08.712.594/0001-75;AVENIDA MAJOR  ELIAS MOTTA;1920;;JARDIM SAO LUIZ;14402-310;GLP;10/10/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;FRANCA;LUMIGAZ BRASIL COMERCIAL LTDA; 09.210.775/0001-66;AVENIDA HUGO BETARELLO;4520;;PARQUE FRANVILLE;14403-579;GLP;10/10/2022;110;;R$ / 13 kg;ULTRAGAZ
N;PA;BELEM;PARACURI COMÉRCIO DE GÁS LTDA - EPP; 10.340.559/0001-14;RUA DOIS DE DEZEMBRO;230-A;;PARACURI;66813-250;GLP;10/10/2022;110;;R$ / 13 kg;LIQUIGÁS
CO;GO;ANAPOLIS;TURBOGAS COMERCIO DE GAS LTDA; 10.446.910/0001-56;AVENIDA UNIVERSITARIA;3795;;JARDIM DAS AMERICAS II ETAPA;75070-415;GLP;10/10/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;LONDRINA;LENI MISSIONEIRO DOS SANTOS - ME; 05.236.508/0001-07;RUA   LEONARDO DA VINCI;419;;CARAVELLE;86039-220;GLP;10/10/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;PIRACICABA;PAPA LEGUAS - COMERCIO DE GAS LTDA; 10.560.999/0001-87;RUA ELDORADO PAULISTA;90;;JARDIM SOL NASCENTE;13425-806;GLP;10/10/2022;115;;R$ / 13 kg;ULTRAGAZ
SE;RJ;RIO DE JANEIRO;BLUE COMERCIO DE GAS LTDA; 74.069.808/0001-61;RUA FIGUEIRA DE MELO;381;;SAO CRISTOVAO;20941-001;GLP;10/10/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RIO DE JANEIRO;PRINCIPAL DISTRIBUIDORA DE GÁS LTDA; 09.610.685/0001-62;RUA  SILVA FEIJO;20;;PILARES;20750-290;GLP;10/10/2022;99,99;;R$ / 13 kg;BRANCA
SE;SP;FRANCA;MOREIRA & MOREIRA ALIMENTOS LTDA; 10.589.843/0001-29;AVENIDA GERALDA ROCHA SILVA;3140;;JD. TROPICAL I;14407-032;GLP;10/10/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RIO DE JANEIRO;C E C 770 COMÉRCIO DE GÁS LTDA.; 08.599.405/0001-08;RUA BARCELONA;33;;CACHAMBI;20785-130;GLP;10/10/2022;89,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;FRANCA;AUTO POSTO CITY PETROPOLIS LTDA; 07.461.781/0001-60;AVENIDA RICARTE SOARES SILVA;1,3;;JARDIM MARAMBAIA;14409-648;GLP;10/10/2022;109;;R$ / 13 kg;LIQUIGÁS
SE;RJ;RIO DE JANEIRO;RAENGAS COMERCIO DE GAS LTDA ME.; 05.854.483/0001-05;RUA CRUZ E SOUSA;405;;ENCANTADO;20745-000;GLP;10/10/2022;92,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO DE JANEIRO;DAYANA GAZ COMÉRCIO LTDA. ME.; 03.609.532/0004-61;RUA MIGUEL BURNIER;40;;HIGIENOPOLIS;21050-800;GLP;10/10/2022;100;;R$ / 13 kg;ULTRAGAZ
N;PA;BELEM;ROCHA REVENDEDORA DE BEBIDAS E GÁS LTDA; 11.047.950/0001-98;RUA CORONEL JUVENCIO SARMENTO;1265;FRENTE;PONTA GROSSA (ICOARACI);66812-490;GLP;10/10/2022;107,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;FRANCA;L R DE A BOTELHO; 11.073.966/0001-75;AVENIDA BRASIL;2831;;JARDIM PAULISTANO;14402-450;GLP;10/10/2022;104,99;;R$ / 13 kg;BRANCA
S;PR;LONDRINA;L C RABONI - GELO; 09.167.775/0001-20;RUA LAZARO ZAMENHOF;522;;JD. SAN FERNANDO;86040-350;GLP;10/10/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;RIO DE JANEIRO;HUGLIPE EXPRESS COMÉRCIO DE GÁS LTDA ME; 08.195.128/0001-60;RUA PAIVA;101;;QUINTINO BOCAIUVA;21380-360;GLP;10/10/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SAO PAULO;RMA COMERCIO DE GAS LTDA; 08.789.946/0001-90;RUA DO LAVAPES;1102;;CAMBUCI;01519-000;GLP;10/10/2022;122;;R$ / 13 kg;ULTRAGAZ
N;PA;BELEM;MICILENE V. LEITE COMERCIO ME.; 11.427.312/0001-00;PASSAGEM CANARINHO;19;A;UNA;66652-060;GLP;10/10/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MT;CUIABA;MEDINA GAS E AGUA LTDA; 09.330.207/0001-07;RUA J 10;127;QUADRA 05;NOSSA SENHORA APARECIDA;78090-690;GLP;10/10/2022;130;;R$ / 13 kg;COPA ENERGIA
NE;PE;RECIFE;LUIZ BERTO GOMES FILHO; 09.052.341/0001-85;RUA DOUTOR MACHADO;625;;CAMPO GRANDE;52040-020;GLP;10/10/2022;110;;R$ / 13 kg;BRANCA
SE;RJ;RIO DE JANEIRO;C VILA NOVA COMÉRCIO DE GÁS; 12.032.510/0001-20;ESTRADA DO TIMBO;11;;HIGIENOPOLIS;21061-280;GLP;10/10/2022;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;RECIFE;PETROGAS COMERCIO VAREJISTA DE GLP EIRELI; 10.445.016/0001-61;RUA PRUDENTE DE MORAES;158;;CAMPO GRANDE;52041-730;GLP;10/10/2022;99,99;;R$ / 13 kg;BAHIANA
S;RS;CANOAS;PAULINO GABRIEL GRALA & CIA LTDA; 12.159.180/0001-38;RUA 3;870;;GUAJUVIRAS;92455-000;GLP;10/10/2022;99,9;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO DE JANEIRO;DELTA 2 COMÉRCIO  DE GÁS LTDA ME; 12.320.997/0001-46;RUA  FIGUEIREDO PIMENTEL;174;;PIEDADE;20751-200;GLP;10/10/2022;98;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MS;CAMPO GRANDE;KERO GAS COMERCIO VAREJISTA DE GAS E ALIMENTOS LTDA; 12.097.987/0001-93;RUA PAIVA MEIRA;200;;SOBRINHO;79110-070;GLP;10/10/2022;105;;R$ / 13 kg;COPA ENERGIA
SE;RJ;RIO DE JANEIRO;COMÉRCIO DE BOTIJÃO DE GÁS DOIS DE FEVEREIRO LTDA -ME; 11.111.973/0001-14;RUA DOIS DE FEVEREIRO;371;A PARTE;ENCANTADO;20730-451;GLP;10/10/2022;89;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MS;CAMPO GRANDE;NILSON FERREIRA DOS SANTOS - ME; 11.219.665/0001-07;AVENIDA ENGENHEIRO  AMELIO CARVALHO BAIS;1,304;;VILA CANADÁ;79112-380;GLP;10/10/2022;110;;R$ / 13 kg;BRANCA
N;PA;BELEM;F J DOS S MACEDO COMERCIO VAREJISTA DE BEBIDAS E GAS; 13.102.909/0001-00;RUA 15 DE AG0STO;1263;FUNDOS;PONTA GROSSA - ICOARACI;66810-070;GLP;10/10/2022;110;;R$ / 13 kg;BAHIANA
CO;MS;CAMPO GRANDE;DIAS E SOUZA COMERCIO DE GÁS LTDA ME; 12.444.713/0001-23;RUA   VÁRZEA GRANDE;133;;VILA MARGARIDA;79023-180;GLP;10/10/2022;110;;R$ / 13 kg;ULTRAGAZ
S;SC;SAO JOSE;GATTIGAS GAS LTDA ME; 13.201.329/0001-62;RUA   FRANKLIN CASCAES;S/N;;REAL PARQUE;88113-410;GLP;10/10/2022;120;;R$ / 13 kg;ULTRAGAZ
N;AC;RIO BRANCO;A & S DERIVADO DE PETROLEO EIRELI; 15.112.947/0001-61;AVENIDA NACOES UNIDAS;480;;BOSQUE;69900-715;GLP;10/10/2022;120;;R$ / 13 kg;AMAZONGÁS
CO;MT;CUIABA;COMERCIO LEBLON GAS E AGUA LTDA - ME; 04.851.668/0001-01;RUA   BOA VISTA;560;;JARDIM LEBLON;78060-038;GLP;10/10/2022;120;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO PAULO;GASBOM TAMUATÁ COMÉRCIO DE GÁS LTDA; 14.781.133/0001-57;RUA TAMUATA;37;39;IPIRANGA;04255-140;GLP;10/10/2022;113;;R$ / 13 kg;CONSIGAZ
S;SC;SAO JOSE;RAFAEL MACANEIRO ME - ME; 16.777.337/0001-40;RUA   MANOEL SEBASTIAO DE SOUZA;97;;FORQUILHINHAS;88106-602;GLP;10/10/2022;113;;R$ / 13 kg;COPA ENERGIA
S;RS;CANOAS;ADRIANA DE OLIVEIRA LIMA - ME; 17.134.300/0001-66;RUA 1;26;SETOR 2  QUADRA LL;GUAJUVIRAS;92440-010;GLP;10/10/2022;105;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;GASBOM CURSINO I COMERCIO DE GAS LTDA; 14.500.298/0001-03;AVENIDA CURSINO;3387;;SAUDE;04133-300;GLP;10/10/2022;116,99;;R$ / 13 kg;CONSIGAZ
CO;MT;CUIABA;U F CASSIANO; 14.319.240/0001-68;RUA PROFESSORA ALICE FREIRE SILVA;13;QUADRA105                       CPA II;MORADA DA SERRA;78055-534;GLP;10/10/2022;120;;R$ / 13 kg;FOGAS
SE;MG;BELO HORIZONTE;FERNANDO DO GAS LTDA; 15.527.551/0001-85;AVENIDA SERRANA;730;"CASA;";ITATIAIA;31360-270;GLP;10/10/2022;125;;R$ / 13 kg;NGC DISTRIBUIDORA
SE;SP;SAO PAULO;GASBOM CURSINO II COMERCIO DE GAS LTDA; 14.569.177/0001-18;RUA BRIGADEIRO AMILCAR VELOSO PEDERNEIRAS;863;JARDIM YARA;SAUDE;04173-000;GLP;10/10/2022;120;;R$ / 13 kg;CONSIGAZ
SE;SP;FRANCA;F. H. DE A. BOTELHO COMERCIO DE GAS LTDA; 19.541.744/0001-41;AVENIDA DOUTOR WILLIAM AZZUZ;6192;;RECREIO CAMPO BELO;14409-400;GLP;10/10/2022;104,99;;R$ / 13 kg;CONSIGAZ
CO;GO;ANAPOLIS;WELLINGTON ALVES MONTEIRO 73439690130; 18.957.503/0001-15;RUA   GOIANAPOLIS;S/N;QUADRA 45, LOTE 17, SALA 01;JARDIM ALEXANDRINA;75060-220;GLP;10/10/2022;120;;R$ / 13 kg;LIQUIGÁS
SE;SP;PIRACICABA;SILVA & DEVINHALE GAS LTDA - ME - ME; 20.129.224/0001-05;RUA   SEBASTIAO RODRIGUES PINTO;292;;JARDIM ALGODOAL;13405-413;GLP;10/10/2022;95,99;;R$ / 13 kg;COPA ENERGIA
SE;SP;FRANCA;GUALBERTO, PEREIRA E SILVA LTDA - ME; 12.294.548/0001-70;RUA   JOSE CHRISTIANO DE ANDRADE;61;;JARDIM PAINEIRAS;14407-762;GLP;10/10/2022;110;;R$ / 13 kg;BRANCA
CO;MT;CUIABA;CENTRAL GAS - COMERCIO DE GAS E AGUA LTDA; 22.020.815/0001-75;RUA SAO BENEDITO;681;;LIXEIRA;78008-405;GLP;10/10/2022;114,99;;R$ / 13 kg;ULTRAGAZ
S;SC;SAO JOSE;LEANDRO LEAL COMÉRCIO DE GÁS E ÁGUA EIRELI - ME; 22.478.726/0001-77;RUA   JOSE ANTONIO PEREIRA;SN;;IPIRANGA;88111-490;GLP;10/10/2022;123;;R$ / 13 kg;COPA ENERGIA
S;PR;LONDRINA;CARLOS A. A. DE OLIVEIRA - ME; 20.459.249/0001-77;RUA   LAZARO ZAMENHOF;790;;SAN FERNANDO;86040-350;GLP;10/10/2022;110;;R$ / 13 kg;ULTRAGAZ
NE;PE;RECIFE;PEREIRA E CARVALHO DISTRIBUIDORA DE GAS E AGUA LTDA; 10.705.673/0001-09;RUA TAMOIOS;49;;SANTO AMARO;50100-420;GLP;10/10/2022;95;;R$ / 13 kg;BAHIANA
S;RS;CANOAS;CLEBER ROGERIO SILVEIRA DO NASCIMENTO; 23.012.423/0001-27;RUA   PONCHE VERDE;75;;ESTÂNCIA VELHA;92032-400;GLP;10/10/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MT;CUIABA;NOVA RENASCER GAS E AGUA EIRELI; 22.122.488/0001-62;AVENIDA PROFESSORA  EDNA MARIA DE ALBUQUERQUE AFFI;868;LT 15 QD 13;JD RENASCER;78061-388;GLP;10/10/2022;135;;R$ / 13 kg;COPA ENERGIA
SE;SP;FRANCA;F. H. DE ALMEIDA SERVICOS E COMERCIO DE GAS EIRELI; 14.280.073/0004-31;RUA   MINAS GERAIS;1285;;VILA APARECIDA;14401-229;GLP;10/10/2022;105;;R$ / 13 kg;CONSIGAZ
SE;SP;SAO PAULO;PR DAUAN COMERCIO DE GAS LTDA; 23.749.702/0001-78;AVENIDA PEDRO BUENO;1735;;JABAQUARA;04342-011;GLP;10/10/2022;109,99;;R$ / 13 kg;LIQUIGÁS
N;PA;BELEM;POSTO GONCALVES LTDA; 26.255.957/0001-72;RUA ANTONIO BARRETO;1380;;UMARIZAL;66060-020;GLP;10/10/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO DE JANEIRO;G M TOME COMERCIO VAREJISTA DE GAS EIRELI; 26.272.857/0001-54;RUA TORRES DE OLIVEIRA;434;;PIEDADE;20740-380;GLP;10/10/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
